sa_2022_code,town_name,town_name_alt,county,method,distance_km
027080002,Bailieborough,,Cavan,nearest_settlement,7.08
027081001,Killeshandra,,Cavan,nearest_settlement,4.13
027082001,Ballyjamesduff,,Cavan,nearest_settlement,9.59
027082002,Ballyhaise,,Cavan,nearest_settlement,6.88
027082003,Cavan,,Cavan,nearest_settlement,9.57
027083001/027083002,Swanlinbar,,Cavan,nearest_settlement,1.59
027083003,Swanlinbar,,Cavan,within_settlement,0.0
027084001,Shercock,,Cavan,nearest_settlement,4.07
027084002,Shercock,,Cavan,nearest_settlement,4.13
027086001,Swanlinbar,,Cavan,nearest_settlement,8.72
027086002,Swanlinbar,,Cavan,nearest_settlement,8.38
027087001,Ballyjamesduff,,Cavan,nearest_settlement,4.75
027087002,Ballyjamesduff,,Cavan,nearest_settlement,6.8
027089001,Blacklion,,Cavan,nearest_settlement,3.76
027089003/027089002,Blacklion,,Cavan,within_settlement,0.0
027090001,Cootehill,,Cavan,nearest_settlement,5.36
027090002,Cootehill,,Cavan,nearest_settlement,2.65
027091001,Cootehill,,Cavan,nearest_settlement,6.53
027092001,Virginia,,Cavan,within_settlement,0.97
027092002/01,Virginia,,Cavan,within_settlement,0.5
027092002/02,Virginia,,Cavan,within_settlement,0.66
027092003,Virginia,,Cavan,within_settlement,0.86
027092004,Virginia,,Cavan,within_settlement,0.39
027092005,Virginia,,Cavan,within_settlement,0.16
027092006,Virginia,,Cavan,nearest_settlement,2.3
027092007,Virginia,,Cavan,within_settlement,0.33
027092008,Virginia,,Cavan,within_settlement,0.73
027092009,Virginia,,Cavan,nearest_settlement,1.26
027092010,Virginia,,Cavan,within_settlement,0.2
027092011,Virginia,,Cavan,nearest_settlement,3.91
027092012,Virginia,,Cavan,within_settlement,1.16
027092013,Virginia,,Cavan,within_settlement,0.38
027092014,Virginia,,Cavan,nearest_settlement,4.25
027092015,Virginia,,Cavan,within_settlement,1.04
027092016,Mullagh,,Cavan,nearest_settlement,5.34
027092017,Mullagh,,Cavan,nearest_settlement,3.22
027093001,Ballyjamesduff,,Cavan,nearest_settlement,5.58
027093002,Ballyjamesduff,,Cavan,nearest_settlement,8.17
027093003,Ballyjamesduff,,Cavan,nearest_settlement,8.74
037001001,Ballyvaughan,,Clare,nearest_settlement,5.41
037001002,Ballyvaughan,,Clare,nearest_settlement,4.86
037001003/037001004,Ballyvaughan,,Clare,nearest_settlement,7.08
037002001,Miltown Malbay,,Clare,nearest_settlement,3.13
037002002,Miltown Malbay,,Clare,nearest_settlement,5.6
037002003,Miltown Malbay,,Clare,nearest_settlement,4.29
037003001/01,Feakle,,Clare,nearest_settlement,1.97
037003001/02,Feakle,,Clare,within_settlement,0.0
037004001,Kilfenora,,Clare,nearest_settlement,4.53
037005001,Tulla,,Clare,nearest_settlement,2.74
037006001,Ballycannan,,Clare,within_settlement,0.26
037006002,Ballycannan,,Clare,nearest_settlement,1.9
037006003/037006004,Ballycannan,,Clare,within_settlement,0.26
037007001,Inagh,,Clare,nearest_settlement,2.87
037007002,Inagh,,Clare,nearest_settlement,2.18
037007003,Inagh,,Clare,within_settlement,0.0
037008001/037067001,Corofin,,Clare,nearest_settlement,7.14
037009001,Parteen,,Clare,within_settlement,0.16
037009002,Ardnacrusha,,Clare,within_settlement,0.29
037009003,Ardnacrusha,,Clare,within_settlement,0.26
037009004/01,Ardnacrusha,,Clare,nearest_settlement,1.19
037009004/02,Ardnacrusha,,Clare,within_settlement,0.59
037009005,Parteen,,Clare,within_settlement,0.81
037009006,Parteen,,Clare,within_settlement,0.83
037009007,Limerick city and suburbs,,Clare,within_settlement,3.13
037009008,Ardnacrusha,,Clare,within_settlement,0.7
037009009/01,Ardnacrusha,,Clare,nearest_settlement,1.18
037009009/02,Ardnacrusha,,Clare,within_settlement,0.26
037009010,Limerick city and suburbs,,Clare,within_settlement,3.28
037009011,Limerick city and suburbs,,Clare,within_settlement,3.18
037009012,Limerick city and suburbs,,Clare,within_settlement,2.95
037009013,Limerick city and suburbs,,Clare,within_settlement,2.85
037009014,Limerick city and suburbs,,Clare,within_settlement,3.25
037009015,Limerick city and suburbs,,Clare,within_settlement,3.31
037009016,Limerick city and suburbs,,Clare,within_settlement,2.73
037009017,Limerick city and suburbs,,Clare,within_settlement,3.03
037009018,Limerick city and suburbs,,Clare,within_settlement,2.95
037009019,Limerick city and suburbs,,Clare,within_settlement,2.79
037010001,Kildysart,,Clare,nearest_settlement,6.94
037011001,Feakle,,Clare,nearest_settlement,5.59
037012001,Liscannor,,Clare,nearest_settlement,3.37
037012002/037012003,Liscannor,,Clare,nearest_settlement,1.72
037013001,Miltown Malbay,,Clare,nearest_settlement,3.67
037013002/037013003,Miltown Malbay,,Clare,nearest_settlement,2.77
037014001,Feakle,,Clare,nearest_settlement,6.46
037015001,Crusheen,,Clare,nearest_settlement,12.04
037016001,Crusheen,,Clare,nearest_settlement,6.22
037017001,Scarriff-Tuamgraney,,Clare,nearest_settlement,4.03
037018001/037041001,Feakle,,Clare,nearest_settlement,9.55
037019001,Kilmihil,,Clare,nearest_settlement,3.21
037020001,Scarriff-Tuamgraney,,Clare,nearest_settlement,7.51
037021001,Limerick city and suburbs,,Clare,within_settlement,3.81
037021002,Parteen,,Clare,nearest_settlement,3.09
037021003,Limerick city and suburbs,,Clare,within_settlement,4.36
037022001,Ballyvaughan,,Clare,nearest_settlement,10.76
037023001,Killaloe,,Clare,nearest_settlement,6.01
037024001,Kilkishen,,Clare,nearest_settlement,3.96
037024002,Sixmilebridge,,Clare,nearest_settlement,3.3
037025001,Kilfenora,,Clare,nearest_settlement,8.63
037026001,Ennis,,Clare,nearest_settlement,6.07
037026002,Ennis,,Clare,within_settlement,2.44
037026003,Ennis,,Clare,within_settlement,2.93
037026004,Ennis,,Clare,within_settlement,3.47
037026005,Ennis,,Clare,within_settlement,3.26
037026006,Ennis,,Clare,within_settlement,4.08
037026007,Ennis,,Clare,within_settlement,3.94
037026008,Ennis,,Clare,nearest_settlement,3.35
037026009,Ennis,,Clare,within_settlement,3.57
037026010,Ennis,,Clare,within_settlement,3.6
037026011,Ennis,,Clare,within_settlement,2.73
037026012,Ennis,,Clare,nearest_settlement,4.75
037027001,Shannon,,Clare,nearest_settlement,4.15
037027002,Newmarket-On-Fergus,,Clare,nearest_settlement,4.93
037027003,Shannon,,Clare,within_settlement,1.72
037027004,Shannon,,Clare,within_settlement,1.39
037027005,Shannon,,Clare,within_settlement,1.41
037027006,Shannon,,Clare,within_settlement,1.08
037027007,Shannon,,Clare,within_settlement,1.18
037027008,Shannon,,Clare,within_settlement,1.14
037027009,Shannon,,Clare,within_settlement,1.06
037027010,Shannon,,Clare,within_settlement,0.87
037027011,Shannon,,Clare,within_settlement,0.72
037027012,Shannon,,Clare,within_settlement,0.55
037027013,Shannon,,Clare,within_settlement,0.38
037027014,Shannon,,Clare,within_settlement,0.89
037027015,Shannon,,Clare,within_settlement,0.41
037027016,Shannon,,Clare,within_settlement,0.6
037027017,Shannon,,Clare,within_settlement,0.41
037027018,Shannon,,Clare,within_settlement,0.14
037027019,Shannon,,Clare,within_settlement,0.61
037027020,Shannon,,Clare,within_settlement,0.44
037027021,Shannon,,Clare,within_settlement,0.52
037027022,Shannon,,Clare,within_settlement,0.54
037027023,Shannon,,Clare,within_settlement,1.48
037027024,Shannon,,Clare,within_settlement,1.59
037027025,Shannon,,Clare,within_settlement,1.55
037027026,Shannon,,Clare,within_settlement,1.26
037027027,Shannon,,Clare,within_settlement,1.22
037027028,Shannon,,Clare,within_settlement,1.05
037027029,Shannon,,Clare,within_settlement,0.71
037027030,Shannon,,Clare,within_settlement,0.87
037027031,Shannon,,Clare,within_settlement,0.65
037027032,Shannon,,Clare,within_settlement,0.45
037027033,Shannon,,Clare,within_settlement,0.78
037027034,Shannon,,Clare,within_settlement,0.29
037027035,Shannon,,Clare,within_settlement,0.46
037027036,Shannon,,Clare,within_settlement,0.78
037027037,Shannon,,Clare,within_settlement,0.77
037027038,Shannon,,Clare,within_settlement,0.53
037028001,Lisdoonvarna,,Clare,nearest_settlement,2.84
037029001,Ardnacrusha,,Clare,nearest_settlement,4.66
037029002,Ardnacrusha,,Clare,nearest_settlement,2.34
037030001,Lissycasey,,Clare,within_settlement,0.6
037030002,Lissycasey,,Clare,nearest_settlement,1.21
037031001,Quilty,,Clare,nearest_settlement,4.15
037031002,Quilty,,Clare,nearest_settlement,4.37
037031003,Quilty,,Clare,nearest_settlement,2.92
037032001,Inagh,,Clare,nearest_settlement,5.46
037033001,Kilrush,,Clare,nearest_settlement,3.35
037033002,Kilrush,,Clare,nearest_settlement,5.71
037034001,Inagh,,Clare,nearest_settlement,5.98
037035001,Quin,,Clare,nearest_settlement,5.57
037035002,Quin,,Clare,nearest_settlement,4.13
037036001,Ardnacrusha,,Clare,nearest_settlement,5.76
037037001,Scarriff-Tuamgraney,,Clare,nearest_settlement,6.27
037038001,Kildysart,,Clare,nearest_settlement,9.15
037039001,Feakle,,Clare,nearest_settlement,3.23
037040001,Kilmihil,,Clare,nearest_settlement,7.15
037040002,Kilmihil,,Clare,nearest_settlement,5.25
037042001,Corofin,,Clare,nearest_settlement,2.91
037042002,Corofin,,Clare,nearest_settlement,3.06
037042003,Corofin,,Clare,within_settlement,0.45
037042004/01/037042005,Corofin,,Clare,nearest_settlement,0.64
037042004/02,Corofin,,Clare,within_settlement,0.11
037042006,Corofin,,Clare,within_settlement,0.39
037043001,Cratloe,,Clare,within_settlement,0.28
037043002,Cratloe,,Clare,within_settlement,0.74
037043003/01,Cratloe,,Clare,nearest_settlement,0.97
037043003/02,Cratloe,,Clare,within_settlement,0.3
037043004,Cratloe,,Clare,within_settlement,0.8
037043005,Cratloe,,Clare,nearest_settlement,2.93
037044001,Quilty,,Clare,nearest_settlement,6.92
037044002,Kilmihil,,Clare,nearest_settlement,5.02
037045001,Crusheen,,Clare,nearest_settlement,1.94
037045002,Crusheen,,Clare,nearest_settlement,1.97
037045003,Crusheen,,Clare,within_settlement,0.16
037045004,Crusheen,,Clare,within_settlement,0.16
037046001,Kilkishen,,Clare,nearest_settlement,3.75
037047001,Lisdoonvarna,,Clare,nearest_settlement,5.98
037048001,Feakle,,Clare,nearest_settlement,3.42
037049001/037049002,Doonbeg,,Clare,nearest_settlement,2.62
037049003/037049004,Doonbeg,,Clare,within_settlement,0.0
037050001,Ennis,,Clare,nearest_settlement,2.84
037050002,Quin,,Clare,nearest_settlement,3.91
037050003,Quin,,Clare,nearest_settlement,4.21
037050004,Ennis,,Clare,within_settlement,3.27
037050005,Ennis,,Clare,within_settlement,3.0
037050006,Quin,,Clare,nearest_settlement,2.3
037051002/037051001,Ballyvaughan,,Clare,nearest_settlement,0.85
037051003,Ballyvaughan,,Clare,within_settlement,0.0
037052001,Doonbeg,,Clare,nearest_settlement,5.32
037052002,Doonbeg,,Clare,nearest_settlement,4.47
037053001,Shannon,,Clare,nearest_settlement,2.81
037053003/01,Bunratty,,Clare,within_settlement,0.0
037053003/02/037053002,Bunratty,,Clare,nearest_settlement,1.35
037054001,Mountshannon,,Clare,nearest_settlement,7.24
037054002,Mountshannon,,Clare,nearest_settlement,3.7
037054003,Whitegate,,Clare,within_settlement,100.09
037055001,Corofin,,Clare,nearest_settlement,5.22
037056001,Kilkee,,Clare,nearest_settlement,5.87
037057001/037057002,Ennis,,Clare,within_settlement,1.3
037057003,Ennis,,Clare,within_settlement,1.77
037057004,Ennis,,Clare,within_settlement,0.53
037057005,Ennis,,Clare,within_settlement,0.8
037057006,Ennis,,Clare,within_settlement,1.64
037057007,Ennis,,Clare,within_settlement,2.11
037057008,Ennis,,Clare,within_settlement,1.31
037057009,Ennis,,Clare,within_settlement,1.64
037057010,Ennis,,Clare,within_settlement,1.42
037057011,Ennis,,Clare,within_settlement,1.67
037057012,Ennis,,Clare,within_settlement,1.45
037057013,Ennis,,Clare,within_settlement,1.36
037057014,Ennis,,Clare,within_settlement,0.99
037057015,Ennis,,Clare,within_settlement,1.07
037057016,Ennis,,Clare,within_settlement,0.95
037057017,Ennis,,Clare,within_settlement,0.72
037057018,Ennis,,Clare,within_settlement,0.87
037057019,Ennis,,Clare,within_settlement,1.19
037057020,Ennis,,Clare,within_settlement,1.05
037057021,Ennis,,Clare,within_settlement,2.53
037057022,Ennis,,Clare,within_settlement,1.89
037057023,Ennis,,Clare,within_settlement,1.72
037057024,Ennis,,Clare,within_settlement,1.62
037057025,Ennis,,Clare,nearest_settlement,2.57
037057026,Ennis,,Clare,within_settlement,1.26
037057027,Ennis,,Clare,within_settlement,1.24
037057028,Ennis,,Clare,within_settlement,1.17
037057029,Ennis,,Clare,within_settlement,1.17
037057030,Ennis,,Clare,within_settlement,1.1
037057031,Ennis,,Clare,within_settlement,1.07
037057032,Ennis,,Clare,within_settlement,1.18
037057033,Ennis,,Clare,within_settlement,0.99
037057034,Ennis,,Clare,within_settlement,0.95
037057035,Ennis,,Clare,within_settlement,1.43
037057036,Ennis,,Clare,within_settlement,0.89
037057037,Ennis,,Clare,within_settlement,0.83
037057038,Ennis,,Clare,within_settlement,1.26
037057039,Ennis,,Clare,within_settlement,1.06
037057040,Ennis,,Clare,within_settlement,1.27
037057041,Ennis,,Clare,within_settlement,1.48
037057042,Ennis,,Clare,within_settlement,1.63
037057043,Ennis,,Clare,within_settlement,1.44
037057044,Ennis,,Clare,within_settlement,1.28
037057045,Ennis,,Clare,within_settlement,1.47
037057046,Ennis,,Clare,within_settlement,1.61
037057047,Ennis,,Clare,within_settlement,1.77
037057048,Ennis,,Clare,within_settlement,1.53
037057049,Ennis,,Clare,within_settlement,1.34
037057050,Ennis,,Clare,within_settlement,1.49
037057051,Ennis,,Clare,within_settlement,2.72
037057052,Ennis,,Clare,within_settlement,2.43
037057053,Ennis,,Clare,within_settlement,2.61
037057054,Ennis,,Clare,within_settlement,2.14
037057055,Ennis,,Clare,within_settlement,2.4
037057056,Ennis,,Clare,within_settlement,2.34
037057057,Ennis,,Clare,within_settlement,1.8
037057058,Ennis,,Clare,within_settlement,2.04
037057059,Ennis,,Clare,within_settlement,3.33
037057060,Ennis,,Clare,within_settlement,2.1
037057061,Ennis,,Clare,within_settlement,1.53
037057062,Ennis,,Clare,within_settlement,1.26
037057063,Ennis,,Clare,within_settlement,2.3
037057064,Ennis,,Clare,within_settlement,2.73
037057065,Ennis,,Clare,within_settlement,1.6
037057066,Ennis,,Clare,within_settlement,1.15
037057067,Ennis,,Clare,within_settlement,1.39
037057068/037057069/037057070,Ennis,,Clare,nearest_settlement,2.9
037057069/01,Ennis,,Clare,within_settlement,2.88
037057069/02,Ennis,,Clare,within_settlement,2.43
037057071,Ennis,,Clare,within_settlement,1.97
037057072,Ennis,,Clare,within_settlement,2.33
037058001,Ennis,,Clare,within_settlement,0.49
037058002,Ennis,,Clare,within_settlement,0.59
037058003,Ennis,,Clare,within_settlement,0.73
037058004/037058005,Ennis,,Clare,within_settlement,0.26
037058006,Ennis,,Clare,within_settlement,0.17
037058007,Ennis,,Clare,within_settlement,0.51
037058008,Ennis,,Clare,within_settlement,0.67
037058009,Ennis,,Clare,within_settlement,0.74
037058010,Ennis,,Clare,within_settlement,0.71
037058011,Ennis,,Clare,within_settlement,0.46
037059001,Ennistimon,,Clare,nearest_settlement,2.4
037059002,Lehinch,,Clare,nearest_settlement,1.5
037059004/037059006,Lehinch,,Clare,within_settlement,0.03
037059005/037059008,Lehinch,,Clare,within_settlement,0.35
037059007/037059009,Lehinch,,Clare,within_settlement,0.75
037059010/037059003,Ennistimon,,Clare,nearest_settlement,0.9
037059011,Ennistimon,,Clare,within_settlement,0.31
037059012,Ennistimon,,Clare,within_settlement,0.53
037059013/037059015,Ennistimon,,Clare,within_settlement,0.41
037059014,Ennistimon,,Clare,within_settlement,0.36
037060001,O'Briensbridge-Montpelier,,Clare,nearest_settlement,4.79
037061001,Feakle,,Clare,nearest_settlement,2.56
037062001,Inagh,,Clare,nearest_settlement,4.33
037063001,Lissycasey,,Clare,nearest_settlement,5.75
037064001,Feakle,,Clare,nearest_settlement,5.14
037065001/037065002,Ballyvaughan,,Clare,nearest_settlement,6.52
037066001,Kilmihil,,Clare,nearest_settlement,2.09
037066002,Kilmihil,,Clare,nearest_settlement,4.65
037068001/037069001,Mountshannon,,Clare,nearest_settlement,2.79
037070001,Kilkee,,Clare,nearest_settlement,14.35
037070002/037070003,Kilkee,,Clare,nearest_settlement,19.64
037071001,Lissycasey,,Clare,nearest_settlement,3.11
037071002,Kildysart,,Clare,nearest_settlement,4.17
037072001,Kilmaley,,Clare,nearest_settlement,2.91
037072002,Kilmaley,,Clare,nearest_settlement,3.97
037072003,Kilmaley,,Clare,nearest_settlement,3.85
037073001/037073003/037073004,Kilkee,,Clare,nearest_settlement,2.06
037073002,Kilkee,,Clare,nearest_settlement,1.87
037075001,Kilfenora,,Clare,nearest_settlement,0.36
037075002,Kilfenora,,Clare,within_settlement,0.0
037076001,Kilmihil,,Clare,nearest_settlement,6.98
037076002,Lissycasey,,Clare,nearest_settlement,6.3
037077004/037077006/037077001/037077002/037077003,Kilkee,,Clare,within_settlement,1.15
037077007,Kilkee,,Clare,within_settlement,0.19
037077008/037077014/037077005,Kilkee,,Clare,within_settlement,0.35
037077009,Kilkee,,Clare,within_settlement,0.99
037077013/037077010/037077011/037077012,Kilkee,,Clare,within_settlement,0.98
037078001,Kilkishen,,Clare,nearest_settlement,0.96
037078002,Kilkishen,,Clare,within_settlement,0.43
037078003,Kilkishen,,Clare,within_settlement,0.1
037078004,Kilkishen,,Clare,within_settlement,0.49
037079001,Kildysart,,Clare,nearest_settlement,0.72
037079002,Kildysart,,Clare,within_settlement,0.26
037079003,Kildysart,,Clare,within_settlement,0.26
037079004,Kildysart,,Clare,nearest_settlement,1.14
037080001,Killaloe,,Clare,nearest_settlement,2.6
037080002,Killaloe,,Clare,nearest_settlement,1.75
037080003,Killaloe,,Clare,within_settlement,0.7
037080004,Killaloe,,Clare,within_settlement,0.16
037080005,Killaloe,,Clare,within_settlement,0.37
037080006/037080007,Killaloe,,Clare,within_settlement,0.6
037080008,Killaloe,,Clare,within_settlement,0.1
037080009,Killaloe,,Clare,within_settlement,0.63
037080010,Killaloe,,Clare,within_settlement,0.42
037081001,Feakle,,Clare,nearest_settlement,9.21
037082001,Kilmaley,,Clare,nearest_settlement,2.86
037082002,Kilmaley,,Clare,nearest_settlement,2.83
037082003,Kilmaley,,Clare,nearest_settlement,1.59
037082004,Kilmaley,,Clare,within_settlement,0.0
037083001/037083002,Doonbeg,,Clare,nearest_settlement,4.28
037083003,Doonbeg,,Clare,nearest_settlement,2.43
037084001,Ennistimon,,Clare,nearest_settlement,4.99
037084002,Liscannor,,Clare,nearest_settlement,4.63
037085001,Ballycannan,,Clare,nearest_settlement,3.37
037085002,Ballycannan,,Clare,nearest_settlement,2.79
037086001/037086002,Lisdoonvarna,,Clare,nearest_settlement,6.55
037086003,Lisdoonvarna,,Clare,nearest_settlement,4.39
037086004,Liscannor,,Clare,nearest_settlement,6.45
037086005,Lisdoonvarna,,Clare,nearest_settlement,5.07
037087001,Kilrush,,Clare,nearest_settlement,5.12
037087002,Kilrush,,Clare,nearest_settlement,7.89
037088001,Corofin,,Clare,nearest_settlement,5.35
037089001,Kilmihil,,Clare,nearest_settlement,13.19
037089002,Kildysart,,Clare,nearest_settlement,9.78
037090001,Killaloe,,Clare,nearest_settlement,9.17
037091001,Kilmaley,,Clare,nearest_settlement,5.73
037091002,Ennis,,Clare,nearest_settlement,7.25
