sa_pub2022,ed_id_str,ed_name,deprivation_score
037040001,037040,COORACLARE,-1.26
037040002,037040,COORACLARE,-1.26
037042001,037042,CORROFIN,-0.97
037042002,037042,CORROFIN,-0.97
037042003,037042,CORROFIN,-0.97
037042004/01/037042005,037042,CORROFIN,-0.97
037042004/02,037042,CORROFIN,-0.97
037042006,037042,CORROFIN,-0.97
037043001,037043,CRATLOE,6.36
037043002,037043,CRATLOE,6.36
037043003/01,037043,CRATLOE,6.36
037043003/02,037043,CRATLOE,6.36
037043004,037043,CRATLOE,6.36
037043005,037043,CRATLOE,6.36
037044001,037044,CREEGH,1.67
037044002,037044,CREEGH,1.67
037045001,037045,CRUSHEEN,5.78
037045002,037045,CRUSHEEN,5.78
037045003,037045,CRUSHEEN,5.78
037045004,037045,CRUSHEEN,5.78
037046001,037046,DANGAN,2.62
037047001,037047,DERREEN,1.1
037048001,037048,DERRYNAGITTAGH,-4.36
037049001/037049002,037049,DOONBEG,-5.16
037049003/037049004,037049,DOONBEG,-5.16
037050001,037050,DOORA,6.7
037050002,037050,DOORA,6.7
037050003,037050,DOORA,6.7
037050004,037050,DOORA,6.7
037050005,037050,DOORA,6.7
037050006,037050,DOORA,6.7
037051002/037051001,037051,DRUMCREEHY,2.51
037051003,037051,DRUMCREEHY,2.51
037052001,037052,DRUMELLIHY,-4.24
037052002,037052,DRUMELLIHY,-4.24
037053001,037053,DRUMLINE,3.62
037053003/01,037053,DRUMLINE,3.62
037053003/02/037053002,037053,DRUMLINE,3.62
037054001,037054,DRUMMAAN,-2.5
037054002,037054,DRUMMAAN,-2.5
037054003,037054,DRUMMAAN,-2.5
037055001,037055,DYSERT,-4.26
037056001,037056,EINAGH,-2.08
037057001/037057002,037057,ENNIS RURAL,2.32
037057003,037057,ENNIS RURAL,2.32
037057004,037057,ENNIS RURAL,2.32
037057005,037057,ENNIS RURAL,2.32
037057006,037057,ENNIS RURAL,2.32
037057007,037057,ENNIS RURAL,2.32
037057008,037057,ENNIS RURAL,2.32
037057009,037057,ENNIS RURAL,2.32
037057010,037057,ENNIS RURAL,2.32
037057011,037057,ENNIS RURAL,2.32
037057012,037057,ENNIS RURAL,2.32
037057013,037057,ENNIS RURAL,2.32
037057014,037057,ENNIS RURAL,2.32
037057015,037057,ENNIS RURAL,2.32
037057016,037057,ENNIS RURAL,2.32
037057017,037057,ENNIS RURAL,2.32
037057018,037057,ENNIS RURAL,2.32
037057019,037057,ENNIS RURAL,2.32
037057020,037057,ENNIS RURAL,2.32
037057021,037057,ENNIS RURAL,2.32
037057022,037057,ENNIS RURAL,2.32
037057023,037057,ENNIS RURAL,2.32
037057024,037057,ENNIS RURAL,2.32
037057025,037057,ENNIS RURAL,2.32
037057026,037057,ENNIS RURAL,2.32
037057027,037057,ENNIS RURAL,2.32
037057028,037057,ENNIS RURAL,2.32
037057029,037057,ENNIS RURAL,2.32
037057030,037057,ENNIS RURAL,2.32
037057031,037057,ENNIS RURAL,2.32
037057032,037057,ENNIS RURAL,2.32
037057033,037057,ENNIS RURAL,2.32
037057034,037057,ENNIS RURAL,2.32
037057035,037057,ENNIS RURAL,2.32
037057036,037057,ENNIS RURAL,2.32
037057037,037057,ENNIS RURAL,2.32
037057038,037057,ENNIS RURAL,2.32
037057039,037057,ENNIS RURAL,2.32
037057040,037057,ENNIS RURAL,2.32
037057041,037057,ENNIS RURAL,2.32
037057042,037057,ENNIS RURAL,2.32
037057043,037057,ENNIS RURAL,2.32
037057044,037057,ENNIS RURAL,2.32
037057045,037057,ENNIS RURAL,2.32
037057046,037057,ENNIS RURAL,2.32
037057047,037057,ENNIS RURAL,2.32
037057048,037057,ENNIS RURAL,2.32
037057049,037057,ENNIS RURAL,2.32
037057050,037057,ENNIS RURAL,2.32
037057051,037057,ENNIS RURAL,2.32
037057052,037057,ENNIS RURAL,2.32
037057053,037057,ENNIS RURAL,2.32
037057054,037057,ENNIS RURAL,2.32
037057055,037057,ENNIS RURAL,2.32
037057056,037057,ENNIS RURAL,2.32
037057057,037057,ENNIS RURAL,2.32
037057058,037057,ENNIS RURAL,2.32
037057059,037057,ENNIS RURAL,2.32
037057060,037057,ENNIS RURAL,2.32
037057061,037057,ENNIS RURAL,2.32
037057062,037057,ENNIS RURAL,2.32
037057063,037057,ENNIS RURAL,2.32
037057064,037057,ENNIS RURAL,2.32
037057065,037057,ENNIS RURAL,2.32
037057066,037057,ENNIS RURAL,2.32
037057067,037057,ENNIS RURAL,2.32
037057068/037057069/037057070,037057,ENNIS RURAL,2.32
037057069/01,037057,ENNIS RURAL,2.32
037057069/02,037057,ENNIS RURAL,2.32
037057071,037057,ENNIS RURAL,2.32
037057072,037057,ENNIS RURAL,2.32
037058001,037058,ENNIS No. 2 URBAN,-12.39
037058002,037058,ENNIS No. 2 URBAN,-12.39
037058003,037058,ENNIS No. 2 URBAN,-12.39
037058004/037058005,037058,ENNIS No. 2 URBAN,-12.39
037058006,037058,ENNIS No. 2 URBAN,-12.39
037058007,037058,ENNIS No. 2 URBAN,-12.39
037058008,037058,ENNIS No. 2 URBAN,-12.39
037058009,037058,ENNIS No. 2 URBAN,-12.39
037058010,037058,ENNIS No. 2 URBAN,-12.39
037058011,037058,ENNIS No. 2 URBAN,-12.39
037059001,037059,ENNISTIMON,-1.03
037059002,037059,ENNISTIMON,-1.03
037059004/037059006,037059,ENNISTIMON,-1.03
037059005/037059008,037059,ENNISTIMON,-1.03
037059007/037059009,037059,ENNISTIMON,-1.03
037059010/037059003,037059,ENNISTIMON,-1.03
037059011,037059,ENNISTIMON,-1.03
037059012,037059,ENNISTIMON,-1.03
037059013/037059015,037059,ENNISTIMON,-1.03
037059014,037059,ENNISTIMON,-1.03
037060001,037060,FAHYMORE,8.1
037061001,037061,FEAKLE,2.95
037062001,037062,FORMOYLE,-6.49
037063001,037063,FURROOR,-5.32
037064001,037064,GLENDREE,3.45
037065001/037065002,037065,GLENINAGH,2.13
037066001,037066,GLENMORE,-5.38
037066002,037066,GLENMORE,-5.38
037068001/037069001,037068/037069,INISHCALTRA SOUTH/INISHCALTRA NORTH,-2.42
037070001,037070,KILBALLYOWEN,-6.68
037070002/037070003,037070,KILBALLYOWEN,-6.68
037071001,037071,KILCHREEST,3.38
037071002,037071,KILCHREEST,3.38
037072001,037072,KILCLOHER,4.78
037072002,037072,KILCLOHER,4.78
037072003,037072,KILCLOHER,4.78
037073001/037073003/037073004,037073,KILFEARAGH,-8.59
037073002,037073,KILFEARAGH,-8.59
037075001,037075,KILFENORA,-0.02
037075002,037075,KILFENORA,-0.02
037076001,037076,KILFIDDANE,2.06
037076002,037076,KILFIDDANE,2.06
037077004/037077006/037077001/037077002/037077003,037077,KILKEE,-10.51
037077007,037077,KILKEE,-10.51
037077008/037077014/037077005,037077,KILKEE,-10.51
037077009,037077,KILKEE,-10.51
037077013/037077010/037077011/037077012,037077,KILKEE,-10.51
037078001,037078,KILKISHEN,-4.98
037078002,037078,KILKISHEN,-4.98
037078003,037078,KILKISHEN,-4.98
037078004,037078,KILKISHEN,-4.98
037079001,037079,KILLADYSERT,-3.02
037079002,037079,KILLADYSERT,-3.02
037079003,037079,KILLADYSERT,-3.02
037079004,037079,KILLADYSERT,-3.02
037080001,037080,KILLALOE,1.92
037080002,037080,KILLALOE,1.92
037080003,037080,KILLALOE,1.92
037080004,037080,KILLALOE,1.92
037080005,037080,KILLALOE,1.92
037080006/037080007,037080,KILLALOE,1.92
037080008,037080,KILLALOE,1.92
037080009,037080,KILLALOE,1.92
037080010,037080,KILLALOE,1.92
037081001,037081,KILLANENA,-2.78
037082001,037082,KILLANNIV,1.86
037082002,037082,KILLANNIV,1.86
037082003,037082,KILLANNIV,1.86
037082004,037082,KILLANNIV,1.86
037083001/037083002,037083,KILLARD,-6.73
037083003,037083,KILLARD,-6.73
037084001,037084,KILLASPUGLONANE,3.03
037084002,037084,KILLASPUGLONANE,3.03
037085001,037085,KILLEELY,4.64
037085002,037085,KILLEELY,4.64
037086001/037086002,037086,KILLILAGH,1.78
037086003,037086,KILLILAGH,1.78
037086004,037086,KILLILAGH,1.78
037086005,037086,KILLILAGH,1.78
037087001,037087,KILLIMER,-4.73
037087002,037087,KILLIMER,-4.73
037088001,037088,KILLINABOY,2.61
037089001,037089,KILLOFIN,-9.59
037089002,037089,KILLOFIN,-9.59
037090001,037090,KILLOKENNEDY,3.58
037091001,037091,KILLONE,3.97
037091002,037091,KILLONE,3.97
037092001,037092,KILLURAN,-2.0
037092002,037092,KILLURAN,-2.0
037093001,037093,KILMIHIL,-8.86
037093002,037093,KILMIHIL,-8.86
037093003,037093,KILMIHIL,-8.86
037094001,037094,KILMURRY,-0.31
037095001,037095,KILMURRY,-2.21
037095002/037095005,037095,KILMURRY,-2.21
037095003,037095,KILMURRY,-2.21
037095004,037095,KILMURRY,-2.21
037095006,037095,KILMURRY,-2.21
037096001,037096,KILNAMONA,5.16
037096002,037096,KILNAMONA,5.16
037096003,037096,KILNAMONA,5.16
037097001,037097,KILRAGHTIS,9.77
037097002,037097,KILRAGHTIS,9.77
037098001,037098,KILRUSH RURAL,0.35
037098002,037098,KILRUSH RURAL,0.35
037098003,037098,KILRUSH RURAL,0.35
037099001,037099,KILRUSH URBAN,-15.85
037099002,037099,KILRUSH URBAN,-15.85
037099003,037099,KILRUSH URBAN,-15.85
037099004,037099,KILRUSH URBAN,-15.85
037099005/037099010,037099,KILRUSH URBAN,-15.85
037099006,037099,KILRUSH URBAN,-15.85
037099007,037099,KILRUSH URBAN,-15.85
037099008,037099,KILRUSH URBAN,-15.85
037099009,037099,KILRUSH URBAN,-15.85
037099011,037099,KILRUSH URBAN,-15.85
037099012,037099,KILRUSH URBAN,-15.85
037099013,037099,KILRUSH URBAN,-15.85
037099014,037099,KILRUSH URBAN,-15.85
037100001,037100,KILSEILY,3.66
037100002/01,037100,KILSEILY,3.66
037100002/02,037100,KILSEILY,3.66
037101001,037101,KILSHANNY,3.46
037102001,037102,KILTANNON,6.91
037103001,037103,KILTENANLEA,4.68
037103002,037103,KILTENANLEA,4.68
037103003,037103,KILTENANLEA,4.68
037103004,037103,KILTENANLEA,4.68
037103005,037103,KILTENANLEA,4.68
037103006,037103,KILTENANLEA,4.68
037104001,037104,KILTORAGHT,-6.02
037105001,037105,KINTURK,-4.68
037106001,037106,KNOCK,-7.34
037107001,037107,KNOCKNABOLEY,-7.04
037107002,037107,KNOCKNABOLEY,-7.04
037108001,037108,KNOCKNAGORE,-2.09
037109001,037109,KYLE,7.42
037110001,037110,LACKAREAGH,4.21
037111001/037111002,037111,LISCANNOR,3.21
037111003/037111004,037111,LISCANNOR,3.21
037112001,037112,LISCASEY,3.15
037112002,037112,LISCASEY,3.15
037113001,037113,LISDOONVARNA,-3.78
037113002,037113,LISDOONVARNA,-3.78
037113003,037113,LISDOONVARNA,-3.78
037114001,037114,LISHEEN,4.52
037114002,037114,LISHEEN,4.52
037115001,037115,LOUGHEA,-1.71
037116001,037116,LURRAGA,-5.05
037117001,037117,MAGHERAREAGH,1.45
037118001,037118,MILLTOWN MALBAY,-2.42
037118002,037118,MILLTOWN MALBAY,-2.42
037118003/037118004,037118,MILLTOWN MALBAY,-2.42
037118005,037118,MILLTOWN MALBAY,-2.42
037118006/037118008,037118,MILLTOWN MALBAY,-2.42
037118009,037118,MILLTOWN MALBAY,-2.42
037118010,037118,MILLTOWN MALBAY,-2.42
037118011/037118007,037118,MILLTOWN MALBAY,-2.42
037119001,037119,MOUNT ELVA,2.16
037120001,037120,MOUNTIEVERS,6.22
037120002,037120,MOUNTIEVERS,6.22
037120003,037120,MOUNTIEVERS,6.22
037120004,037120,MOUNTIEVERS,6.22
037120005,037120,MOUNTIEVERS,6.22
037121001/037121002,037121,MOUNTSHANNON,3.0
037121003,037121,MOUNTSHANNON,3.0
037122001/037122002,037151/037122,MOVEEN/TULLIG,-6.39
037123001,037123,MOY,1.79
037123002/037123003,037123,MOY,1.79
037123004/037123005,037123,MOY,1.79
037124001,037124,MOYARTA,-12.56
037124002,037124,MOYARTA,-12.56
037125001,037125,MUCKANAGH,6.28
037126001,037126,MULLAGH,-15.5
037127001,037127,NEWGROVE,4.22
037128001,037128,NEWMARKET,-1.57
037128002,037128,NEWMARKET,-1.57
037128003,037128,NEWMARKET,-1.57
037128004,037128,NEWMARKET,-1.57
037128005,037128,NEWMARKET,-1.57
037128007/037128006,037128,NEWMARKET,-1.57
037129001,037129,NOUGHAVAL,2.81
037130001/037130002,037130,O'BRIENSBRIDGE,4.75
037130003,037130,O'BRIENSBRIDGE,4.75
037131001,037131,OGONNELLOE,7.61
037131002,037131,OGONNELLOE,7.61
037131003,037131,OGONNELLOE,7.61
037132001,037132,OUGHTMAMA,6.78
037133001,037133,QUERRIN,-1.29
037134001,037134,QUIN,7.39
037134002,037134,QUIN,7.39
037134003,037134,QUIN,7.39
037134004/01,037134,QUIN,7.39
037134004/02,037134,QUIN,7.39
037134005,037134,QUIN,7.39
037135001,037135,RAHONA,-12.78
037135002/037135003,037135,RAHONA,-12.78
037136001,037136,RATH,0.83
037137001,037137,RATHBORNEY,11.29
037138001,037138,RATHCLOONEY,6.65
037139001,037139,RINEALON,-7.52
037140001/01,037140,ROSSROE,9.18
037140001/02,037140,ROSSROE,9.18
037140002,037140,ROSSROE,9.18
037141001,037141,RUAN,1.83
037141002,037141,RUAN,1.83
037141003,037141,RUAN,1.83
037142001,037142,SCARRIFF,-2.72
037142002,037142,SCARRIFF,-2.72
037142003,037142,SCARRIFF,-2.72
037142004,037142,SCARRIFF,-2.72
037142005,037142,SCARRIFF,-2.72
037142006,037142,SCARRIFF,-2.72
037143001,037143,SIXMILEBRIDGE,-1.49
037143002,037143,SIXMILEBRIDGE,-1.49
037143003,037143,SIXMILEBRIDGE,-1.49
037143004,037143,SIXMILEBRIDGE,-1.49
037143005,037143,SIXMILEBRIDGE,-1.49
037143006/01,037143,SIXMILEBRIDGE,-1.49
037143006/02,037143,SIXMILEBRIDGE,-1.49
037143007,037143,SIXMILEBRIDGE,-1.49
037143008,037143,SIXMILEBRIDGE,-1.49
037144001,037144,SMITHSTOWN,-3.62
037145001,037145,SPANCELHILL,6.13
037145002,037145,SPANCELHILL,6.13
037145003,037145,SPANCELHILL,6.13
037146001,037146,St. MARTIN'S,0.91
037147001,037147,TEMPLEMALEY,6.39
037147002,037147,TEMPLEMALEY,6.39
037147003,037147,TEMPLEMALEY,6.39
037147004,037147,TEMPLEMALEY,6.39
037148001,037148,TOBERBREEDA,5.17
037149001,037149,TOMFINLOUGH,6.25
037149002,037149,TOMFINLOUGH,6.25
037149003,037149,TOMFINLOUGH,6.25
037150001,037150,TULLA,3.09
037150002,037150,TULLA,3.09
037150003,037150,TULLA,3.09
037150004,037150,TULLA,3.09
037150005,037150,TULLA,3.09
037151001,037151/037122,MOVEEN/TULLIG,-6.39
037152001,037152,TULLYCREEN,4.12
037153001,037153,URLAN,3.97
037153002,037153,URLAN,3.97
037153003,037153,URLAN,3.97
037154001,037154,ENNIS No. 1 URBAN,-10.97
037154002,037154,ENNIS No. 1 URBAN,-10.97
037154003,037154,ENNIS No. 1 URBAN,-10.97
037154004,037154,ENNIS No. 1 URBAN,-10.97
037154005,037154,ENNIS No. 1 URBAN,-10.97
037154006,037154,ENNIS No. 1 URBAN,-10.97
037154007,037154,ENNIS No. 1 URBAN,-10.97
037155001,037155,ENNIS No. 3 URBAN,-7.36
037156001,037156,ENNIS No. 4 URBAN,-5.98
037156002,037156,ENNIS No. 4 URBAN,-5.98
037156003,037156,ENNIS No. 4 URBAN,-5.98
037156004,037156,ENNIS No. 4 URBAN,-5.98
037156005,037156,ENNIS No. 4 URBAN,-5.98
037156006,037156,ENNIS No. 4 URBAN,-5.98
037156007,037156,ENNIS No. 4 URBAN,-5.98
037156008,037156,ENNIS No. 4 URBAN,-5.98
047001001,047001,ABBEYMAHON,6.96
047001002,047001,ABBEYMAHON,6.96
047001003,047001,ABBEYMAHON,6.96
047002001/047002006,047002,ADRIGOLE,0.07
047002002,047002,ADRIGOLE,0.07
047002003/047002004,047002,ADRIGOLE,0.07
047002005,047002,ADRIGOLE,0.07
047003001,047003,AGHADOWN NORTH,3.17
047004002/047004006,047004,AGHADOWN SOUTH,1.42
047004003,047004,AGHADOWN SOUTH,1.42
047004004,047004,AGHADOWN SOUTH,1.42
047004005,047004,AGHADOWN SOUTH,1.42
047005001,047005,AGHERN,-1.22
047006001,047006,AGHINAGH,11.56
047006002,047006,AGHINAGH,11.56
047007001,047007,AGLISH,6.38
047007002,047007,AGLISH,6.38
047007003,047007,AGLISH,6.38
047007004,047007,AGLISH,6.38
047008001,047008,AHIL,-2.22
047009001/01,047009,ALLOW,0.73
047009001/02,047009,ALLOW,0.73
047009002,047009,ALLOW,0.73
047010001,047010,ARDAGH,6.26
047010002,047010,ARDAGH,6.26
047011001,047011,ARDFIELD,8.58
047011002,047011,ARDFIELD,8.58
047011003,047011,ARDFIELD,8.58
047011004,047011,ARDFIELD,8.58
047012001,047012,ARDSKEAGH,4.14
047012002,047012,ARDSKEAGH,4.14
047013001,047013,ARGIDEEN,4.14
047014001,047014,AULTAGH,-0.86
047015001,047015,BALLINADEE,8.05
047015002,047015,BALLINADEE,8.05
047016001,4701619,BALLINCOLLIG,7.3
047016002,4701619,BALLINCOLLIG,7.3
047016003,4701619,BALLINCOLLIG,7.3
047016004,4701619,BALLINCOLLIG,7.3
047016005,4701619,BALLINCOLLIG,7.3
047016006,4701619,BALLINCOLLIG,7.3
047016007,4701619,BALLINCOLLIG,7.3
047016008,4701619,BALLINCOLLIG,7.3
047016009,4701619,BALLINCOLLIG,7.3
047016010,4701619,BALLINCOLLIG,7.3
047016011,4701619,BALLINCOLLIG,7.3
047016012,4701619,BALLINCOLLIG,7.3
047016013/01,4701619,BALLINCOLLIG,7.3
047016013/02,4701619,BALLINCOLLIG,7.3
047016014,4701619,BALLINCOLLIG,7.3
047016015,4701619,BALLINCOLLIG,7.3
047016016,4701619,BALLINCOLLIG,7.3
047016017,4701619,BALLINCOLLIG,7.3
047016018,4701619,BALLINCOLLIG,7.3
047016019,4701619,BALLINCOLLIG,7.3
047016020,4701619,BALLINCOLLIG,7.3
047016021,4701619,BALLINCOLLIG,7.3
047016022,4701619,BALLINCOLLIG,7.3
047016023,4701619,BALLINCOLLIG,7.3
047016024,4701619,BALLINCOLLIG,7.3
047016025,4701619,BALLINCOLLIG,7.3
047016026,4701619,BALLINCOLLIG,7.3
047016027,4701619,BALLINCOLLIG,7.3
047016028,4701619,BALLINCOLLIG,7.3
047016029/047016030,047016,BALLINCOLLIG,12.13
047016031/01,047016,BALLINCOLLIG,12.13
047016031/02,4701619,BALLINCOLLIG,7.3
047016032,4701619,BALLINCOLLIG,7.3
047016033,4701619,BALLINCOLLIG,7.3
047016034,4701619,BALLINCOLLIG,7.3
047016035,4701619,BALLINCOLLIG,7.3
047016036,4701619,BALLINCOLLIG,7.3
047016037/01,4701619,BALLINCOLLIG,7.3
047016037/02,4701619,BALLINCOLLIG,7.3
047016038,4701619,BALLINCOLLIG,7.3
047016039,4701619,BALLINCOLLIG,7.3
047016040,4701619,BALLINCOLLIG,7.3
047016041,4701619,BALLINCOLLIG,7.3
047016042,4701619,BALLINCOLLIG,7.3
047016043,4701619,BALLINCOLLIG,7.3
047016044,4701619,BALLINCOLLIG,7.3
047016045,4701619,BALLINCOLLIG,7.3
047016046,4701619,BALLINCOLLIG,7.3
047016047,4701619,BALLINCOLLIG,7.3
047016048,4701619,BALLINCOLLIG,7.3
047016049,4701619,BALLINCOLLIG,7.3
047016050,047016,BALLINCOLLIG,12.13
047016051,4701619,BALLINCOLLIG,7.3
047016052,4701619,BALLINCOLLIG,7.3
047016053,4701619,BALLINCOLLIG,7.3
047016054,4701619,BALLINCOLLIG,7.3
047016055,4701619,BALLINCOLLIG,7.3
047016056,4701619,BALLINCOLLIG,7.3
047016057,4701619,BALLINCOLLIG,7.3
047016058,4701619,BALLINCOLLIG,7.3
047016059,4701619,BALLINCOLLIG,7.3
047016060,4701619,BALLINCOLLIG,7.3
047016061,4701619,BALLINCOLLIG,7.3
047016062,4701619,BALLINCOLLIG,7.3
047016063,4701619,BALLINCOLLIG,7.3
047016064,047016,BALLINCOLLIG,12.13
047016065,4701619,BALLINCOLLIG,7.3
047016066,4701619,BALLINCOLLIG,7.3
047017001,047017,BALLINGURTEEN,4.27
047017002,047017,BALLINGURTEEN,4.27
047017003,047017,BALLINGURTEEN,4.27
047018001,047018,BALLINSPITTLE,5.98
047018002,047018,BALLINSPITTLE,5.98
047018003,047018,BALLINSPITTLE,5.98
047019001,047019,BALLINTEMPLE,7.91
047019002,047019,BALLINTEMPLE,7.91
047019003,047019,BALLINTEMPLE,7.91
047020001,047020,BALLYARTHUR,0.34
047021001,047021,BALLYBANE,3.82
047021002,047021,BALLYBANE,3.82
047022001,047022,BALLYCLOGH,9.28
047022002,047022,BALLYCLOGH,9.28
047022003,047022,BALLYCLOGH,9.28
047023001,047023,BALLYCOTTIN,6.3
047023002,047023,BALLYCOTTIN,6.3
047023003,047023,BALLYCOTTIN,6.3
047023004,047023,BALLYCOTTIN,6.3
047023005,047023,BALLYCOTTIN,6.3
047023006,047023,BALLYCOTTIN,6.3
047023007,047023,BALLYCOTTIN,6.3
047023008,047023,BALLYCOTTIN,6.3
047024001,047024,BALLYDEHOB,0.77
047024002,047024,BALLYDEHOB,0.77
047024003,047024,BALLYDEHOB,0.77
047024004/047024007,047024,BALLYDEHOB,0.77
047024005/01,047024,BALLYDEHOB,0.77
047024005/02,047024,BALLYDEHOB,0.77
047024006,047024,BALLYDEHOB,0.77
047025001,047025,BALLYFEARD,9.37
047026001,047026,BALLYFOYLE,7.13
047027001,047027,BALLYGARVAN,6.7
047027002,047027,BALLYGARVAN,6.7
047027003,047027,BALLYGARVAN,6.7
047027004/01,047027,BALLYGARVAN,6.7
047027004/02,047027,BALLYGARVAN,6.7
047027005,047027,BALLYGARVAN,6.7
047028001,047028,BALLYGROMAN,10.69
047028002,047028,BALLYGROMAN,10.69
047028003,047028,BALLYGROMAN,10.69
047028004,047028,BALLYGROMAN,10.69
047028005,047028,BALLYGROMAN,10.69
047028006,047028,BALLYGROMAN,10.69
047029001,047029,BALLYHOOLAHAN,2.08
047030001,047030,BALLYHOOLY,9.27
047030002,047030,BALLYHOOLY,9.27
047030003,047030,BALLYHOOLY,9.27
047030004,047030,BALLYHOOLY,9.27
047031001,047031,BALLYMACKEAN,2.79
047031002,047031,BALLYMACKEAN,2.79
047032001,047032,BALLYMARTLE,11.91
047032002,047032,BALLYMARTLE,11.91
047032003,047032,BALLYMARTLE,11.91
047032004,047032,BALLYMARTLE,11.91
047033001,047033,BALLYMODAN,-1.09
047033002,047033,BALLYMODAN,-1.09
047033003,047033,BALLYMODAN,-1.09
047033004/047033011,047033,BALLYMODAN,-1.09
047033005,047033,BALLYMODAN,-1.09
047033006,047033,BALLYMODAN,-1.09
047033007,047033,BALLYMODAN,-1.09
047033008,047033,BALLYMODAN,-1.09
047033009,047033,BALLYMODAN,-1.09
047033010,047033,BALLYMODAN,-1.09
047033012,047033,BALLYMODAN,-1.09
047033013,047033,BALLYMODAN,-1.09
047033014,047033,BALLYMODAN,-1.09
047033015,047033,BALLYMODAN,-1.09
047033016,047033,BALLYMODAN,-1.09
047033017,047033,BALLYMODAN,-1.09
047034001,047034,BALLYMONEY,-0.5
047034002,047034,BALLYMONEY,-0.5
047034003,047034,BALLYMONEY,-0.5
047035001,047035,BALLYMURPHY,9.16
047035002,047035,BALLYMURPHY,9.16
047035003,047035,BALLYMURPHY,9.16
047036001,047036,BALLYNAGLOGH,7.6
047037001,047037,BALLYNAMONA,7.15
047037002,047037,BALLYNAMONA,7.15
047037003,047037,BALLYNAMONA,7.15
047037004,047037,BALLYNAMONA,7.15
047038001,047038,BALLYNOE,1.64
047038002,047038,BALLYNOE,1.64
047038003,047038,BALLYNOE,1.64
047039001,047039,BALLYSPILLANE,-0.49
047040001,047040,BANTEER,-2.67
047040002/047040003,047040,BANTEER,-2.67
047041005/01,047041/047319,WHIDDY/BANTRY RURAL,3.25
047041005/02,047041/047319,WHIDDY/BANTRY RURAL,3.25
047041005/03/047041005/047041001/047041004/047041002/047041003/047319001,047041/047319,WHIDDY/BANTRY RURAL,3.25
047041005/04,047041/047319,WHIDDY/BANTRY RURAL,3.25
047041005/05,047041/047319,WHIDDY/BANTRY RURAL,3.25
047042001,047042,BANTRY URBAN,-5.28
047042002,047042,BANTRY URBAN,-5.28
047042003,047042,BANTRY URBAN,-5.28
047042006,047042,BANTRY URBAN,-5.28
047042007/047042005,047042,BANTRY URBAN,-5.28
047042008,047042,BANTRY URBAN,-5.28
047042009,047042,BANTRY URBAN,-5.28
047042010,047042,BANTRY URBAN,-5.28
047042011,047042,BANTRY URBAN,-5.28
047042012,047042,BANTRY URBAN,-5.28
047042013/047042004,047042,BANTRY URBAN,-5.28
047042014,047042,BANTRY URBAN,-5.28
047042015,047042,BANTRY URBAN,-5.28
047042016,047042,BANTRY URBAN,-5.28
047043001,047043,BARLEYHILL,-2.84
047043002,047043,BARLEYHILL,-2.84
047044001,047044,BARNACURRA,1.56
047045001,047045,BAURLEIGH,7.38
047046001,047046,BAWNCROSS,-4.9
047046002,047046,BAWNCROSS,-4.9
047047001,047047,BEALANAGEARY,3.39
047048001,047048,BEALANAGEARY,-1.09
047048002,047048,BEALANAGEARY,-1.09
047048003,047048,BEALANAGEARY,-1.09
047049001,047049,BEALOCK,-0.34
047050001,047050,BEAR,2.83
047050002/047050003/047050004,047050,BEAR,2.83
047051001,047051,BENGOUR,6.04
047052001/047052002/047016014,047052,BISHOPSTOWN,-0.97
