sa_2022_code,IHA_code,IHA_operational_name,HR_code,HR_operational_name
157153012,63,HSE Mayo IHA,6,HSE West and North West HR
157153013,63,HSE Mayo IHA,6,HSE West and North West HR
157153014,63,HSE Mayo IHA,6,HSE West and North West HR
157153015,63,HSE Mayo IHA,6,HSE West and North West HR
157153016,63,HSE Mayo IHA,6,HSE West and North West HR
157153017,63,HSE Mayo IHA,6,HSE West and North West HR
157153018,63,HSE Mayo IHA,6,HSE West and North West HR
157153019,63,HSE Mayo IHA,6,HSE West and North West HR
157153020,63,HSE Mayo IHA,6,HSE West and North West HR
157153021,63,HSE Mayo IHA,6,HSE West and North West HR
157153022,63,HSE Mayo IHA,6,HSE West and North West HR
157153023,63,HSE Mayo IHA,6,HSE West and North West HR
157153024,63,HSE Mayo IHA,6,HSE West and North West HR
157153025,63,HSE Mayo IHA,6,HSE West and North West HR
157153026/157153027.,63,HSE Mayo IHA,6,HSE West and North West HR
157154001,63,HSE Mayo IHA,6,HSE West and North West HR
157154002,63,HSE Mayo IHA,6,HSE West and North West HR
157154003,63,HSE Mayo IHA,6,HSE West and North West HR
157154004,63,HSE Mayo IHA,6,HSE West and North West HR
157154005,63,HSE Mayo IHA,6,HSE West and North West HR
157154006,63,HSE Mayo IHA,6,HSE West and North West HR
157154007,63,HSE Mayo IHA,6,HSE West and North West HR
157154008,63,HSE Mayo IHA,6,HSE West and North West HR
157154009,63,HSE Mayo IHA,6,HSE West and North West HR
157154010,63,HSE Mayo IHA,6,HSE West and North West HR
157154011,63,HSE Mayo IHA,6,HSE West and North West HR
157154012,63,HSE Mayo IHA,6,HSE West and North West HR
167001001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167001002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167001003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167002007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003005/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003005/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167003007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167004001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167004002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167004003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167004004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167005001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167005002/167005004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167005003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006008,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167006010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167007001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167008001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167009001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167009002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167010001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167010002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167011001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167011002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167011003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167012001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167013001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167014001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167014002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167015001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167015002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167016001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167016002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167017007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167018001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167018002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167018003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167018004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167019001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167019002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167020001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167021001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167021002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167022001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167023001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167024001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167024002/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167024002/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167024003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025001/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025001/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025001/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025005/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025005/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025005/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025005/04,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025005/05,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025008,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025011,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025012,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025014,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025015,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025016,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025017,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025018,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025019,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025020,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025021,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025022,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025023,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025024,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025025,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025026,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025027,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025028,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025029,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025030/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025030/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025030/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025031,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025032,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025033,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167025034,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167026006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167027001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167027002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167027003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167027004/167027005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167027005/167027006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028001/167028013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028008/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028008/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028011,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028012,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028014,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028015,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028016,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028017,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028018,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167028019,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029005/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029005/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029005/03/01/167029005/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029005/03/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029005/04,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029006/167029007/167029028,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029008,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029011,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029012,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029014/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029014/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029015,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029016,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029017,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029018,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029019,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029020,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029021,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029022,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029023,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029024,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029025,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029026,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029027/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167029027/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030008,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030011/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030011/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030011/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030011/04,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030012,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030014,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030015,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030016/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030016/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030017,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030018/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030018/02/167030007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030019,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030020,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167030021,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167031001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167031002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167031003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167032001/167032002/167032003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167032004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167032005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167033001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167034001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167034002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167035001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167035002/167035005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167035003/167035004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167036001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167036002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037003,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037004,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037007/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037007/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037007/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037008,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037011,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167037012/167037013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038001,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038002,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038005,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038006,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038007,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038008/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038008/02/167038011,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038009,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038010,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038012,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038013,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038014,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038015,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038016,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038017,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038018,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038019,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038020,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038021,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038022,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038023,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038024,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038025,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038026,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038027,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038028,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038029,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038030/01,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038030/02,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
167038030/03,24,HSE Louth Meath IHA,2,HSE Dublin and North East HR
